make,model,price_value,price_currency,year,engine,mileage_km,city,url
Ford,Fusion (North America),26700.0,AZN,2020,2.0 L,100900,Bakı,https://turbo.az/autos/10542719-ford-fusion-north-america
XPeng,G9,69900.0,AZN,2024,,0,Bakı,https://turbo.az/autos/8240070-xpeng-g9
HOWO,TX,105000.0,AZN,2026,10 L,0,Bakı,https://turbo.az/autos/10523995-howo-tx
Chevrolet,Equinox,24300.0,AZN,2018,1.5 L,115000,Bakı,https://turbo.az/autos/10590972-chevrolet-equinox
Changan,CS 55 Plus,32200.0,AZN,2025,1.5 L,0,Bakı,https://turbo.az/autos/10618389-changan-cs-55-plus
Ford,Bronco,94000.0,AZN,2021,2.7 L,58000,Bakı,https://turbo.az/autos/9843914-ford-bronco
Land,Rover Range Rover,63300.0,AZN,2016,3.0 L,165000,Bakı,https://turbo.az/autos/10422657-land-rover-range-rover
BMW,i4,69530.0,AZN,2023,,35000,Bakı,https://turbo.az/autos/10505692-bmw-i4
BMW,320,24500.0,AZN,2015,2.0 L,227000,Bakı,https://turbo.az/autos/10526627-bmw-320
Mercedes,Vito 111 CDI,17100.0,AZN,2009,2.1 L,300500,Bakı,https://turbo.az/autos/10579623-mercedes-vito-111-cdi
Mercedes,C 250,20400.0,AZN,2014,1.8 L,240694,Bakı,https://turbo.az/autos/10604938-mercedes-c-250
Toyota,Highlander,66300.0,AZN,2022,2.5 L,120000,Bakı,https://turbo.az/autos/10621457-toyota-highlander
Kia,K5,40500.0,AZN,2021,2.0 L,86737,Bakı,https://turbo.az/autos/10622363-kia-k5
Land,Rover Discovery,29900.0,AZN,2014,3.0 L,199000,Bakı,https://turbo.az/autos/10610614-land-rover-discovery
Hyundai,Palisade,71500.0,AZN,2022,2.2 L,74000,Bakı,https://turbo.az/autos/10621893-hyundai-palisade
LADA,(VAZ) 2104,2200.0,AZN,1996,1.5 L,205000,Naxçıvan,https://turbo.az/autos/10635914-lada-vaz-2104
Toyota,Fortuner,30000.0,AZN,2013,2.7 L,200000,Bakı,https://turbo.az/autos/10473311-toyota-fortuner
Land,Rover Range Rover,115260.0,AZN,2020,5.0 L,138000,Bakı,https://turbo.az/autos/10534654-land-rover-range-rover
Land,Rover Defender,162860.0,AZN,2024,3.0 L,66000,Bakı,https://turbo.az/autos/10594011-land-rover-defender
Land,Rover Discovery,35800.0,AZN,2016,3.0 L,110000,Bakı,https://turbo.az/autos/10522359-land-rover-discovery
BMW,X5,164900.0,AZN,2025,3.0 L,14800,Bakı,https://turbo.az/autos/10446404-bmw-x5
Land,Rover RR Sport,65960.0,AZN,2018,3.0 L,145000,Bakı,https://turbo.az/autos/10119470-land-rover-rr-sport
BMW,X5,167450.0,AZN,2026,3.0 L,27000,Bakı,https://turbo.az/autos/10516732-bmw-x5
Porsche,Panamera 4S,96050.0,AZN,2017,2.9 L,98000,Bakı,https://turbo.az/autos/9898288-porsche-panamera-4s
Mercedes,G 63 AMG,92650.0,AZN,2014,5.5 L,148000,Bakı,https://turbo.az/autos/10081330-mercedes-g-63-amg
Jeep,Wrangler,67150.0,AZN,2021,2.0 L,38000,Bakı,https://turbo.az/autos/9233801-jeep-wrangler
Porsche,Cayenne S,55800.0,AZN,2016,3.6 L,103000,Bakı,https://turbo.az/autos/10508951-porsche-cayenne-s
Land,Rover Defender,118660.0,AZN,2021,2.0 L,97000,Bakı,https://turbo.az/autos/9431344-land-rover-defender
Mercedes,E 300,46750.0,AZN,2017,2.0 L,80000,Bakı,https://turbo.az/autos/9169907-mercedes-e-300
Changan,CS 55 Plus,34500.0,AZN,2026,1.5 L,0,Bakı,https://turbo.az/autos/10635884-changan-cs-55-plus
Kia,Sorento,29800.0,AZN,2016,2.0 L,130000,Bakı,https://turbo.az/autos/10625573-kia-sorento
Mercedes,G 63 AMG,476000.0,AZN,2023,4.0 L,1150,Bakı,https://turbo.az/autos/9694735-mercedes-g-63-amg
Changan,Uni-K,34000.0,AZN,2024,2.0 L,0,Bakı,https://turbo.az/autos/10625802-changan-uni-k
Opel,Vectra,3700.0,AZN,1997,1.6 L,706000,Bakı,https://turbo.az/autos/10635913-opel-vectra
Kia,Carnival,47700.0,AZN,2020,2.2 L,149000,Bakı,https://turbo.az/autos/10508864-kia-carnival
LADA,(VAZ) 2107,6600.0,AZN,2011,1.6 L,37156,Sabirabad,https://turbo.az/autos/10634462-lada-vaz-2107
Chevrolet,Equinox,22800.0,AZN,2018,1.5 L,150000,Bakı,https://turbo.az/autos/10627936-chevrolet-equinox
Geely,Galaxy A7,27500.0,AZN,2025,1.5 L,0,Bakı,https://turbo.az/autos/10463190-geely-galaxy-a7
Changan,Deepal S09,73500.0,AZN,2025,1.5 L,0,Bakı,https://turbo.az/autos/10530003-changan-deepal-s09
Mercedes,G 63 AMG,370600.0,AZN,2022,4.0 L,60000,Bakı,https://turbo.az/autos/10569710-mercedes-g-63-amg
Land,Rover RR Evoque,31900.0,AZN,2016,2.0 L,101000,Bakı,https://turbo.az/autos/10606333-land-rover-rr-evoque
Mercedes,CLA 250 e,75000.0,AZN,2023,1.3 L,72000,Bakı,https://turbo.az/autos/9841526-mercedes-cla-250-e
Mercedes,E 240,13900.0,AZN,2002,2.6 L,262000,Bakı,https://turbo.az/autos/10444166-mercedes-e-240
Porsche,Macan,52000.0,AZN,2018,2.0 L,88514,Bakı,https://turbo.az/autos/10497126-porsche-macan
Mercedes,C 180,9300.0,AZN,2000,1.8 L,335000,Bakı,https://turbo.az/autos/10499798-mercedes-c-180
Ford,Transit,11700.0,AZN,1998,2.5 L,324568,Qəbələ,https://turbo.az/autos/10531987-ford-transit
Kia,Forte,18000.0,AZN,2015,2.0 L,140174,Tovuz,https://turbo.az/autos/10605517-kia-forte
Chevrolet,Equinox,23200.0,AZN,2020,1.5 L,159204,Bakı,https://turbo.az/autos/10612528-chevrolet-equinox
Chevrolet,Lacetti,7500.0,AZN,2008,1.6 L,500000,Bakı,https://turbo.az/autos/10631590-chevrolet-lacetti
LADA,(VAZ) 2107,6600.0,AZN,2011,1.6 L,37156,Sabirabad,https://turbo.az/autos/10634462-lada-vaz-2107
Chevrolet,Equinox,22800.0,AZN,2018,1.5 L,150000,Bakı,https://turbo.az/autos/10627936-chevrolet-equinox
Mercedes,E 300,22900.0,AZN,2009,3.0 L,305000,Bakı,https://turbo.az/autos/10626497-mercedes-e-300
Kia,Ceed SW,14900.0,AZN,2011,1.6 L,257145,Bakı,https://turbo.az/autos/10635910-kia-ceed-sw
Ford,Transit,10800.0,AZN,1998,2.5 L,965820,Ağstafa,https://turbo.az/autos/10571159-ford-transit
Lexus,LX 570,33500.0,AZN,2008,5.7 L,278000,Bakı,https://turbo.az/autos/10592284-lexus-lx-570
Ford,Transit,27800.0,AZN,2008,2.4 L,231000,Bakı,https://turbo.az/autos/10191693-ford-transit
Mercedes,S 320,8000.0,AZN,2000,3.2 L,418000,Bakı,https://turbo.az/autos/10635905-mercedes-s-320
Baic,X55,22900.0,AZN,2023,1.5 L,79000,Bakı,https://turbo.az/autos/10450080-baic-x55
Ford,Fusion (North America),16800.0,AZN,2015,2.0 L,167000,Bakı,https://turbo.az/autos/10635904-ford-fusion-north-america
Changan,CS 55 Plus,30000.0,AZN,2026,1.5 L,0,Bakı,https://turbo.az/autos/10598122-changan-cs-55-plus
Mitsubishi,Pajero io,7400.0,AZN,2000,1.8 L,335000,Bakı,https://turbo.az/autos/10627923-mitsubishi-pajero-io
Mercedes,S 450 e,178900.0,AZN,2023,3.0 L,88150,Bakı,https://turbo.az/autos/10635879-mercedes-s-450-e
Changan,CS 55 Plus,30000.0,AZN,2026,1.5 L,0,Bakı,https://turbo.az/autos/10598135-changan-cs-55-plus
Mercedes,C 180,11000.0,AZN,1999,1.8 L,280000,Bakı,https://turbo.az/autos/10635906-mercedes-c-180
Mercedes,190,3000.0,AZN,1989,2.0 L,100000,Sumqayıt,https://turbo.az/autos/10635902-mercedes-190
Volkswagen,Passat,12500.0,AZN,2008,2.0 L,170000,Bakı,https://turbo.az/autos/10635900-volkswagen-passat
Kia,Sorento,32500.0,AZN,2017,2.0 L,342250,Bakı,https://turbo.az/autos/10635898-kia-sorento
Changan,CS 75 Pro,31800.0,AZN,2026,1.5 L,0,Bakı,https://turbo.az/autos/10598154-changan-cs-75-pro
Changan,CS 75 Pro,31800.0,AZN,2026,1.5 L,0,Bakı,https://turbo.az/autos/10598163-changan-cs-75-pro
Toyota,RAV4,53500.0,AZN,2020,2.0 L,24500,Bakı,https://turbo.az/autos/10632897-toyota-rav4
Honda,Accord,43000.0,AZN,2023,2.0 L,58500,Bakı,https://turbo.az/autos/10359082-honda-accord
BMW,530,37000.0,AZN,2017,2.0 L,174000,Bakı,https://turbo.az/autos/10635892-bmw-530
Toyota,Prius,10900.0,AZN,2008,1.5 L,232,Bakı,https://turbo.az/autos/10635891-toyota-prius
UAZ,390945,38800.0,AZN,2024,2.7 L,0,Bakı,https://turbo.az/autos/8220701-uaz-390945
Porsche,Panamera Turbo,123250.0,AZN,2017,4.0 L,67000,Bakı,https://turbo.az/autos/9828626-porsche-panamera-turbo
Changan,Oshan X5 Plus,24460.0,AZN,2026,1.5 L,0,Sifarişlə,https://turbo.az/autos/10548237-changan-oshan-x5-plus
Chery,Himava,45900.0,AZN,2026,2.3 L,0,Sifarişlə,https://turbo.az/autos/10598989-chery-himava
Chevrolet,Cobalt,17000.0,AZN,2026,1.5 L,0,Bakı,https://turbo.az/autos/10339297-chevrolet-cobalt
Land,Rover Range Rover,107100.0,AZN,2020,3.0 L,137500,Bakı,https://turbo.az/autos/10585172-land-rover-range-rover
Opel,Astra,7900.0,AZN,2006,1.3 L,409000,Bakı,https://turbo.az/autos/10611283-opel-astra
Mercedes,C 220,11900.0,AZN,1999,2.2 L,495000,Bakı,https://turbo.az/autos/10615909-mercedes-c-220
Chevrolet,Cruze,11600.0,AZN,2014,1.4 L,162000,Bakı,https://turbo.az/autos/10616989-chevrolet-cruze
Mercedes,E 240,12300.0,AZN,2000,2.4 L,300000,Bakı,https://turbo.az/autos/10621369-mercedes-e-240
Ford,Transit,26000.0,AZN,2010,2.4 L,252000,Bakı,https://turbo.az/autos/10622967-ford-transit
BMW,325,7700.0,AZN,2000,2.5 L,270000,Bakı,https://turbo.az/autos/10628993-bmw-325
Skoda,Kodiaq,45000.0,AZN,2023,2.0 L,68000,Bakı,https://turbo.az/autos/10340620-skoda-kodiaq
Hyundai,Santa Fe,31500.0,AZN,2016,2.0 L,163000,Bakı,https://turbo.az/autos/10572287-hyundai-santa-fe
Nissan,Note,18000.0,AZN,2017,1.2 L,96000,Bakı,https://turbo.az/autos/10635889-nissan-note
GAZ,GAZel (3302-18),6000.0,AZN,1994,2.4 L,284004,Bakı,https://turbo.az/autos/10614269-gaz-gazel-3302-18
Mercedes,C 300,43500.0,AZN,2019,2.0 L,74000,Bakı,https://turbo.az/autos/10617640-mercedes-c-300
Mercedes,C 200,10800.0,AZN,1999,2.0 L,420000,Sumqayıt,https://turbo.az/autos/10635888-mercedes-c-200
Chevrolet,Equinox,22900.0,AZN,2018,1.5 L,142000,Bakı,https://turbo.az/autos/10635907-chevrolet-equinox
Kia,Sorento,33800.0,AZN,2017,2.0 L,215000,Bərdə,https://turbo.az/autos/10266067-kia-sorento
LADA,(VAZ) Niva,17000.0,AZN,2024,1.7 L,30800,Bakı,https://turbo.az/autos/10207433-lada-vaz-niva
Chevrolet,Cruze,13200.0,AZN,2014,1.4 L,260000,Ağdaş,https://turbo.az/autos/10635886-chevrolet-cruze
Mercedes,E 200,3500.0,AZN,1993,2.0 L,450000,Quba,https://turbo.az/autos/10635881-mercedes-e-200
Mercedes,C 280,2900.0,AZN,1995,2.8 L,379000,Bakı,https://turbo.az/autos/10599573-mercedes-c-280
BMW,745,53000.0,AZN,2002,4.4 L,3707,Bakı,https://turbo.az/autos/10635874-bmw-745
Opel,Astra,10600.0,AZN,2008,1.4 L,282000,Bakı,https://turbo.az/autos/10634030-opel-astra
Chevrolet,Trax,19500.0,AZN,2019,1.4 L,81000,Bakı,https://turbo.az/autos/10595619-chevrolet-trax
Audi,A6,54900.0,AZN,2021,2.0 L,79000,Bakı,https://turbo.az/autos/10573758-audi-a6
SEAT,Alhambra,3500.0,AZN,1998,2.0 L,450000,Bakı,https://turbo.az/autos/10635873-seat-alhambra
Hyundai,Tucson,13900.0,AZN,2005,2.0 L,318000,Sumqayıt,https://turbo.az/autos/10635897-hyundai-tucson
Kia,Rio X-Line,23500.0,AZN,2020,1.6 L,44149,Bakı,https://turbo.az/autos/10635887-kia-rio-x-line
Hyundai,i30,11300.0,AZN,2007,1.6 L,285000,Bakı,https://turbo.az/autos/10635838-hyundai-i30
Hyundai,Sonata,41900.0,AZN,2022,2.0 L,55000,Bakı,https://turbo.az/autos/10484073-hyundai-sonata
Hyundai,IONIQ,23500.0,AZN,2018,1.6 L,127138,Sumqayıt,https://turbo.az/autos/10633936-hyundai-ioniq
Hyundai,Grandeur,24500.0,AZN,2014,2.4 L,195333,Sumqayıt,https://turbo.az/autos/10632771-hyundai-grandeur
Hyundai,Grandeur,25900.0,AZN,2015,2.4 L,214002,Sumqayıt,https://turbo.az/autos/10620484-hyundai-grandeur
Mazda,CX-5,73000.0,AZN,2026,2.5 L,0,Bakı,https://turbo.az/autos/8545828-mazda-cx-5
Changan,Uni-K iDD,44800.0,AZN,2024,1.5 L,0,Bakı,https://turbo.az/autos/10026326-changan-uni-k-idd
Audi,Q7,42000.0,AZN,2015,3.0 L,178000,Bakı,https://turbo.az/autos/10330195-audi-q7
Bestune,T55,24500.0,AZN,2026,1.5 L,0,Bakı,https://turbo.az/autos/10550007-bestune-t55
Mercedes,Vito,18700.0,AZN,2008,2.1 L,253000,Bakı,https://turbo.az/autos/10440582-mercedes-vito
Ford,Fusion (North America),20800.0,AZN,2020,1.5 L,214300,Bakı,https://turbo.az/autos/10593899-ford-fusion-north-america
Lexus,ES 250,60000.0,AZN,2021,2.5 L,142000,Bakı,https://turbo.az/autos/10611371-lexus-es-250
Toyota,RAV4,53000.0,AZN,2023,2.0 L,43740,Bakı,https://turbo.az/autos/10611788-toyota-rav4
Mercedes,E 320,15000.0,AZN,2000,3.2 L,430000,Bakı,https://turbo.az/autos/10612027-mercedes-e-320
GAZ,GAZel (3302-18),6000.0,AZN,1994,2.4 L,284004,Bakı,https://turbo.az/autos/10614269-gaz-gazel-3302-18
Ford,Transit,18800.0,AZN,2001,2.0 L,638000,Sumqayıt,https://turbo.az/autos/10626253-ford-transit
Toyota,Land Cruiser,48500.0,AZN,2011,4.0 L,230000,Şirvan,https://turbo.az/autos/10629850-toyota-land-cruiser
Mercedes,S 350,29000.0,AZN,2010,3.5 L,244004,Sumqayıt,https://turbo.az/autos/10613108-mercedes-s-350
Kia,Rio,13900.0,AZN,2011,1.6 L,249806,Sumqayıt,https://turbo.az/autos/10612836-kia-rio
Hyundai,Elantra,16800.0,AZN,2013,1.8 L,280111,Sumqayıt,https://turbo.az/autos/10612828-hyundai-elantra
Kia,Soul,17500.0,AZN,2013,1.6 L,87117,Sumqayıt,https://turbo.az/autos/10589732-kia-soul
Kia,K3,20900.0,AZN,2017,1.6 L,311555,Sumqayıt,https://turbo.az/autos/10565188-kia-k3
Kia,Optima,25800.0,AZN,2017,2.0 L,160934,Sumqayıt,https://turbo.az/autos/10429229-kia-optima
Toyota,Land Cruiser,53900.0,AZN,2012,4.6 L,224101,Sumqayıt,https://turbo.az/autos/10368355-toyota-land-cruiser
Ford,Fusion (North America),16000.0,AZN,2013,1.5 L,191888,Sumqayıt,https://turbo.az/autos/10365234-ford-fusion-north-america
Hyundai,Sonata,24500.0,AZN,2014,2.0 L,210826,Sumqayıt,https://turbo.az/autos/10144416-hyundai-sonata
LADA,(VAZ) 2107,9500.0,AZN,2010,1.7 L,50000,Bakı,https://turbo.az/autos/10635882-lada-vaz-2107
Mercedes,ML 350 4MATIC,21000.0,AZN,2011,3.5 L,218000,Bakı,https://turbo.az/autos/10444278-mercedes-ml-350-4matic
Hyundai,Grandeur,26800.0,AZN,2015,2.2 L,231000,Bakı,https://turbo.az/autos/10254762-hyundai-grandeur
Land,Rover RR Evoque,52700.0,AZN,2019,2.0 L,95000,Bakı,https://turbo.az/autos/10413302-land-rover-rr-evoque
Ford,Fusion (North America),23800.0,AZN,2018,2.0 L,159325,Bakı,https://turbo.az/autos/10449137-ford-fusion-north-america
Chevrolet,Malibu,14200.0,AZN,2016,1.5 L,122000,Bakı,https://turbo.az/autos/10409449-chevrolet-malibu
BYD,Destroyer 05,25000.0,AZN,2025,1.5 L,0,Bakı,https://turbo.az/autos/9918102-byd-destroyer-05
BMW,330,42800.0,AZN,2019,2.0 L,94800,Bakı,https://turbo.az/autos/10634678-bmw-330
Changan,Qiyuan Q07,47000.0,AZN,2025,1.5 L,0,Bakı,https://turbo.az/autos/9778101-changan-qiyuan-q07
Mercedes,E 200,6900.0,AZN,1994,2.0 L,587000,Sumqayıt,https://turbo.az/autos/10623628-mercedes-e-200
Toyota,Land Cruiser Prado,16900.0,AZN,2003,2.7 L,300200,Bakı,https://turbo.az/autos/10610311-toyota-land-cruiser-prado
Mercedes,E 300,18800.0,AZN,2009,3.5 L,245000,Bakı,https://turbo.az/autos/10630504-mercedes-e-300
BMW,740,10500.0,AZN,1995,4.0 L,400000,Bakı,https://turbo.az/autos/10604027-bmw-740
Changan,Uni-Z,35200.0,AZN,2025,1.5 L,0,Bakı,https://turbo.az/autos/10517105-changan-uni-z
Kia,Optima,16300.0,AZN,2012,2.0 L,260714,Bakı,https://turbo.az/autos/10632131-kia-optima
Lynk,& Co 08,63900.0,AZN,2026,1.5 L,0,Bakı,https://turbo.az/autos/9456469-lynk-co-08
Ford,Transit,29500.0,AZN,2008,3.2 L,173000,Bakı,https://turbo.az/autos/10224987-ford-transit
Toyota,Land Cruiser,45900.0,AZN,2011,4.0 L,219000,Bakı,https://turbo.az/autos/10616044-toyota-land-cruiser
Toyota,Land Cruiser Prado,71000.0,AZN,2019,2.7 L,99000,Bakı,https://turbo.az/autos/10619042-toyota-land-cruiser-prado
BMW,525,21500.0,AZN,2008,2.5 L,141000,Bakı,https://turbo.az/autos/10481529-bmw-525
Porsche,Cayenne S,98600.0,AZN,2019,2.9 L,84000,Bakı,https://turbo.az/autos/10588449-porsche-cayenne-s
Toyota,Land Cruiser Prado,39900.0,AZN,2013,2.7 L,209301,Bakı,https://turbo.az/autos/10592369-toyota-land-cruiser-prado
Land,Rover Range Rover,63000.0,AZN,2015,3.0 L,137500,Bakı,https://turbo.az/autos/10603582-land-rover-range-rover
Chevrolet,Cruze,15000.0,AZN,2017,1.4 L,187000,Bakı,https://turbo.az/autos/10614326-chevrolet-cruze
Audi,A4,7200.0,AZN,2007,2.0 L,272000,Bakı,https://turbo.az/autos/10615096-audi-a4
Land,Rover RR Velar,58310.0,AZN,2018,2.0 L,117316,Bakı,https://turbo.az/autos/10618309-land-rover-rr-velar
Hyundai,Sonata,32800.0,AZN,2020,1.6 L,48000,Bakı,https://turbo.az/autos/10629840-hyundai-sonata
Mercedes,E 350,23900.0,AZN,2009,3.0 L,358000,Sumqayıt,https://turbo.az/autos/10635880-mercedes-e-350
Changan,Uni-Z,35200.0,AZN,2025,1.5 L,0,Bakı,https://turbo.az/autos/10568662-changan-uni-z
ZEEKR,001,56000.0,AZN,2023,,27000,Bakı,https://turbo.az/autos/10521174-zeekr-001
Changan,Qiyuan A05,25400.0,AZN,2025,1.5 L,4150,Bakı,https://turbo.az/autos/10635706-changan-qiyuan-a05
Changan,Qiyuan Q07,45900.0,AZN,2025,1.5 L,12000,Bakı,https://turbo.az/autos/10608260-changan-qiyuan-q07
Mercedes,E 240,15500.0,AZN,2001,2.6 L,350000,Ağdam,https://turbo.az/autos/10635857-mercedes-e-240
Mercedes,C 220,10500.0,AZN,1999,2.2 L,358752,Xırdalan,https://turbo.az/autos/10606669-mercedes-c-220
Skoda,Kamiq,26900.0,AZN,2023,1.6 L,83600,Bakı,https://turbo.az/autos/10524893-skoda-kamiq
Land,Rover Range Rover,49000.0,AZN,2016,3.0 L,150000,Bakı,https://turbo.az/autos/10626592-land-rover-range-rover
JETOUR,T2 i-DM,59800.0,AZN,2025,1.5 L,16000,Bakı,https://turbo.az/autos/10556767-jetour-t2-i-dm
Audi,E5,96700.0,AZN,2025,,0,Bakı,https://turbo.az/autos/10112054-audi-e5
Toyota,Camry,61500.0,AZN,2026,2.0 L,0,Bakı,https://turbo.az/autos/10073938-toyota-camry
Honda,CR-V,43800.0,AZN,2019,2.4 L,84000,Bakı,https://turbo.az/autos/10586527-honda-cr-v
LADA,(VAZ) 2107,7400.0,AZN,2010,1.6 L,150000,Quba,https://turbo.az/autos/10618026-lada-vaz-2107
BMW,X7,148000.0,AZN,2023,3.0 L,52000,Bakı,https://turbo.az/autos/10310015-bmw-x7
Hyundai,Sonata,12500.0,AZN,2015,2.0 L,123000,Bakı,https://turbo.az/autos/10634548-hyundai-sonata
Toyota,Land Cruiser Prado,40300.0,AZN,2014,2.7 L,209000,Bakı,https://turbo.az/autos/10506560-toyota-land-cruiser-prado
Ford,Fusion (North America),13800.0,AZN,2014,1.5 L,240000,Bakı,https://turbo.az/autos/10622844-ford-fusion-north-america
Kia,Sorento,36900.0,AZN,2017,2.0 L,185000,Bakı,https://turbo.az/autos/10621121-kia-sorento
Ford,Transit,21800.0,AZN,2007,2.4 L,177263,Sumqayıt,https://turbo.az/autos/10328264-ford-transit
Mercedes,S 350,23500.0,AZN,2007,3.5 L,227602,Bakı,https://turbo.az/autos/10543298-mercedes-s-350
LADA,(VAZ) Niva,25500.0,AZN,2025,1.7 L,13300,Bakı,https://turbo.az/autos/10546436-lada-vaz-niva
Subaru,Forester,21900.0,AZN,2014,2.0 L,240000,Bakı,https://turbo.az/autos/10554898-subaru-forester
Chevrolet,Cruze,16500.0,AZN,2017,1.4 L,187465,Zaqatala,https://turbo.az/autos/10633436-chevrolet-cruze
UAZ,390945,38800.0,AZN,2024,2.7 L,0,Bakı,https://turbo.az/autos/8220701-uaz-390945
Hyundai,Sonata,64900.0,AZN,2026,2.0 L,0,Bakı,https://turbo.az/autos/9565808-hyundai-sonata
Land,Rover RR Sport,60000.0,AZN,2016,3.0 L,150000,Mingəçevir,https://turbo.az/autos/10623777-land-rover-rr-sport
Mercedes,GLS 450 4MATIC,150450.0,AZN,2021,3.0 L,78000,Bakı,https://turbo.az/autos/10634644-mercedes-gls-450-4matic
Chevrolet,Malibu,19000.0,AZN,2018,1.5 L,160000,Bakı,https://turbo.az/autos/8908290-chevrolet-malibu
BMW,740,59500.0,AZN,2016,3.0 L,100000,Bakı,https://turbo.az/autos/10567843-bmw-740
Hyundai,Sonata,41000.0,AZN,2022,2.0 L,46500,Bakı,https://turbo.az/autos/10604145-hyundai-sonata
Ford,Transit,8500.0,AZN,1993,2.5 L,275000,Yevlax,https://turbo.az/autos/10612423-ford-transit
Opel,Astra,10800.0,AZN,2006,1.4 L,132000,Bakı,https://turbo.az/autos/10613329-opel-astra
Chevrolet,Trax,21500.0,AZN,2020,1.4 L,113000,Bakı,https://turbo.az/autos/10622107-chevrolet-trax
BMW,528,21000.0,AZN,2011,2.0 L,199521,Bakı,https://turbo.az/autos/10627504-bmw-528
BMW,330,42800.0,AZN,2019,2.0 L,94800,Bakı,https://turbo.az/autos/10634678-bmw-330
Volkswagen,Touareg,22700.0,AZN,2011,3.6 L,175000,Bakı,https://turbo.az/autos/10575729-volkswagen-touareg
Honda,CR-V,59500.0,AZN,2023,2.0 L,28000,Bakı,https://turbo.az/autos/10505570-honda-cr-v
Toyota,Wildlander,61900.0,AZN,2026,2.0 L,0,Bakı,https://turbo.az/autos/10635883-toyota-wildlander
Ford,Fusion (North America),18700.0,AZN,2018,2.0 L,271350,Bakı,https://turbo.az/autos/10608187-ford-fusion-north-america
Mercedes,ML 350 4MATIC,30000.0,AZN,2012,3.5 L,170000,Bakı,https://turbo.az/autos/10574699-mercedes-ml-350-4matic
BMW,325,12400.0,AZN,2004,2.5 L,252667,Bakı,https://turbo.az/autos/10611841-bmw-325
BMW,328,23500.0,AZN,2012,2.0 L,197000,Bakı,https://turbo.az/autos/10609304-bmw-328
Khazar,LD,18500.0,AZN,2025,1.7 L,10500,Bakı,https://turbo.az/autos/10601107-khazar-ld
Land,Rover Discovery Sport,25000.0,AZN,2017,2.0 L,136368,Bakı,https://turbo.az/autos/10574482-land-rover-discovery-sport
Jeep,Grand Cherokee,44444.0,AZN,2014,6.4 L,192900,Bakı,https://turbo.az/autos/10626190-jeep-grand-cherokee
Toyota,Camry,59900.0,AZN,2026,2.5 L,0,Bakı,https://turbo.az/autos/10549447-toyota-camry
Hyundai,Sonata,47600.0,AZN,2023,2.0 L,32600,Bakı,https://turbo.az/autos/10633251-hyundai-sonata
Toyota,Highlander,58000.0,AZN,2020,2.5 L,118750,Bakı,https://turbo.az/autos/10555993-toyota-highlander
Kia,Picanto,11700.0,AZN,2015,1.0 L,157000,Bakı,https://turbo.az/autos/10634556-kia-picanto
Mazda,6,16000.0,AZN,2013,2.5 L,248124,Bakı,https://turbo.az/autos/10546445-mazda-6
Mercedes,C 180,5700.0,AZN,1993,1.8 L,254130,Bakı,https://turbo.az/autos/10250532-mercedes-c-180
Lexus,GX 460,46900.0,AZN,2013,4.6 L,180000,Bakı,https://turbo.az/autos/10527507-lexus-gx-460
Hyundai,Sonata,12800.0,AZN,2006,2.4 L,280000,Bakı,https://turbo.az/autos/10632516-hyundai-sonata
Hyundai,Elantra,23900.0,AZN,2017,1.6 L,153000,Bakı,https://turbo.az/autos/10320416-hyundai-elantra
LADA,(VAZ) 2110,7800.0,AZN,2010,1.5 L,230000,Bakı,https://turbo.az/autos/10626266-lada-vaz-2110
BYD,Yuan Up,41400.0,AZN,2026,1.5 L,0,Bakı,https://turbo.az/autos/10578365-byd-yuan-up
Chery,Fulwin 2,2500.0,AZN,2012,1.5 L,287000,Bakı,https://turbo.az/autos/10635872-chery-fulwin-2
GAZ,GAZel (3302-18),16000.0,AZN,2003,2.3 L,85000,Bakı,https://turbo.az/autos/10610456-gaz-gazel-3302-18
Land,Rover RR Sport,15700.0,AZN,2006,4.2 L,236000,Bakı,https://turbo.az/autos/10634513-land-rover-rr-sport
XPeng,X9,89900.0,AZN,2025,,0,Bakı,https://turbo.az/autos/9002355-xpeng-x9
Suzuki,Swift,35900.0,AZN,2024,1.2 L,0,Bakı,https://turbo.az/autos/9072179-suzuki-swift
Mercedes,G 63 AMG,557600.0,AZN,2025,4.0 L,8500,Bakı,https://turbo.az/autos/10552021-mercedes-g-63-amg
Toyota,Corolla,4500.0,AZN,2007,1.4 L,205413,Xırdalan,https://turbo.az/autos/10571261-toyota-corolla
Mercedes,C 43 AMG 4MATIC,65450.0,AZN,2020,3.0 L,75000,Bakı,https://turbo.az/autos/9642392-mercedes-c-43-amg-4matic
BMW,525,13000.0,AZN,2006,2.5 L,476000,Bakı,https://turbo.az/autos/9779058-bmw-525
Hyundai,Santa Fe,26300.0,AZN,2013,2.0 L,132012,Gəncə,https://turbo.az/autos/10557509-hyundai-santa-fe
SEAT,Leon,8900.0,AZN,2012,2.0 L,191000,Bakı,https://turbo.az/autos/10605359-seat-leon
Ford,Fusion (North America),17800.0,AZN,2014,2.0 L,210000,Bakı,https://turbo.az/autos/10613782-ford-fusion-north-america
Mercedes,E 220,18500.0,AZN,2006,2.2 L,320000,Bakı,https://turbo.az/autos/10624633-mercedes-e-220
LADA,(VAZ) 2106,4900.0,AZN,2005,1.6 L,250000,Bakı,https://turbo.az/autos/10629666-lada-vaz-2106
